,YEAR,MONTH,DAY,TYPE,PERIOD,SEASON,NEIGHBOURHOOD,Counts
41377,2020,6,1,Theft of Vehicle,AM,Spring,Strathcona,3
41378,2020,6,1,Theft of Vehicle,AM,Spring,Sunset,1
41379,2020,6,1,Theft of Vehicle,AM,Spring,Victoria-Fraserview,1
41380,2020,6,1,Theft of Vehicle,AM,Spring,West End,3
41381,2020,6,1,Theft of Vehicle,AM,Summer,Dunbar-Southlands,1
41382,2020,6,1,Theft of Vehicle,AM,Summer,Grandview-Woodland,1
41383,2020,6,1,Theft of Vehicle,AM,Summer,Hastings-Sunrise,1
41384,2020,6,1,Theft of Vehicle,AM,Summer,Marpole,1
41385,2020,6,1,Theft of Vehicle,AM,Summer,Riley Park,1
41386,2020,6,1,Theft of Vehicle,AM,Summer,Sunset,1
41387,2020,6,1,Theft of Vehicle,AM,Summer,Victoria-Fraserview,1
41388,2020,6,1,Theft of Vehicle,PM,Spring,Central Business District,3
41389,2020,6,1,Theft of Vehicle,PM,Spring,Dunbar-Southlands,1
41390,2020,6,1,Theft of Vehicle,PM,Spring,Grandview-Woodland,3
41391,2020,6,1,Theft of Vehicle,PM,Spring,Kitsilano,1
41392,2020,6,1,Theft of Vehicle,PM,Spring,Marpole,1
41393,2020,6,1,Theft of Vehicle,PM,Spring,Mount Pleasant,1
41394,2020,6,1,Theft of Vehicle,PM,Spring,Renfrew-Collingwood,2
41395,2020,6,1,Theft of Vehicle,PM,Spring,Shaughnessy,1
41396,2020,6,1,Theft of Vehicle,PM,Spring,Strathcona,4
41397,2020,6,1,Theft of Vehicle,PM,Spring,Sunset,1
41398,2020,6,1,Theft of Vehicle,PM,Spring,West End,3
41399,2020,6,1,Theft of Vehicle,PM,Spring,West Point Grey,1
41400,2020,6,1,Theft of Vehicle,PM,Summer,Central Business District,1
41401,2020,6,1,Theft of Vehicle,PM,Summer,Dunbar-Southlands,1
41402,2020,6,1,Theft of Vehicle,PM,Summer,Grandview-Woodland,1
41403,2020,6,1,Theft of Vehicle,PM,Summer,Hastings-Sunrise,3
41404,2020,6,1,Theft of Vehicle,PM,Summer,Kensington-Cedar Cottage,1
41405,2020,6,1,Theft of Vehicle,PM,Summer,Mount Pleasant,1
41406,2020,6,1,Theft of Vehicle,PM,Summer,Riley Park,1
41407,2020,6,1,Theft of Vehicle,PM,Summer,Strathcona,1
41408,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Spring,Central Business District,3
41409,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Spring,Hastings-Sunrise,1
41410,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Spring,Marpole,1
41411,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Spring,Mount Pleasant,1
41412,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Spring,Oakridge,1
41413,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Spring,Strathcona,1
41414,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Summer,Central Business District,3
41415,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Summer,Fairview,1
41416,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Summer,Grandview-Woodland,1
41417,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Summer,Hastings-Sunrise,1
41418,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Summer,Mount Pleasant,1
41419,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),AM,Summer,Stanley Park,1
41420,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,Central Business District,4
41421,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,Hastings-Sunrise,1
41422,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,Kensington-Cedar Cottage,3
41423,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,Kerrisdale,2
41424,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,Killarney,1
41425,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,Marpole,2
41426,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,Mount Pleasant,1
41427,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,Oakridge,2
41428,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,Renfrew-Collingwood,2
41429,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,Shaughnessy,2
41430,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,Strathcona,1
41431,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,Victoria-Fraserview,3
41432,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Spring,West End,2
41433,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Summer,Arbutus Ridge,1
41434,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Summer,Central Business District,3
41435,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Summer,Fairview,1
41436,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Summer,Grandview-Woodland,2
41437,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Summer,Kerrisdale,1
41438,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Summer,Killarney,1
41439,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Summer,Mount Pleasant,2
41440,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Summer,Renfrew-Collingwood,1
41441,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Summer,Sunset,1
41442,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Summer,Victoria-Fraserview,1
41443,2020,6,1,Vehicle Collision or Pedestrian Struck (with Injury),PM,Summer,West End,1
41444,2020,7,1,Break and Enter Commercial,AM,Summer,Central Business District,33
41445,2020,7,1,Break and Enter Commercial,AM,Summer,Fairview,9
41446,2020,7,1,Break and Enter Commercial,AM,Summer,Grandview-Woodland,7
41447,2020,7,1,Break and Enter Commercial,AM,Summer,Hastings-Sunrise,3
41448,2020,7,1,Break and Enter Commercial,AM,Summer,Kensington-Cedar Cottage,3
41449,2020,7,1,Break and Enter Commercial,AM,Summer,Killarney,1
41450,2020,7,1,Break and Enter Commercial,AM,Summer,Kitsilano,7
41451,2020,7,1,Break and Enter Commercial,AM,Summer,Marpole,4
41452,2020,7,1,Break and Enter Commercial,AM,Summer,Mount Pleasant,11
41453,2020,7,1,Break and Enter Commercial,AM,Summer,Oakridge,2
41454,2020,7,1,Break and Enter Commercial,AM,Summer,Renfrew-Collingwood,3
41455,2020,7,1,Break and Enter Commercial,AM,Summer,Riley Park,1
41456,2020,7,1,Break and Enter Commercial,AM,Summer,Strathcona,4
41457,2020,7,1,Break and Enter Commercial,AM,Summer,Sunset,1
41458,2020,7,1,Break and Enter Commercial,AM,Summer,West End,13
41459,2020,7,1,Break and Enter Commercial,AM,Summer,West Point Grey,1
41460,2020,7,1,Break and Enter Commercial,PM,Summer,Central Business District,14
41461,2020,7,1,Break and Enter Commercial,PM,Summer,Fairview,6
41462,2020,7,1,Break and Enter Commercial,PM,Summer,Hastings-Sunrise,2
41463,2020,7,1,Break and Enter Commercial,PM,Summer,Kensington-Cedar Cottage,5
41464,2020,7,1,Break and Enter Commercial,PM,Summer,Kerrisdale,1
41465,2020,7,1,Break and Enter Commercial,PM,Summer,Kitsilano,3
41466,2020,7,1,Break and Enter Commercial,PM,Summer,Marpole,1
41467,2020,7,1,Break and Enter Commercial,PM,Summer,Mount Pleasant,2
41468,2020,7,1,Break and Enter Commercial,PM,Summer,Renfrew-Collingwood,2
41469,2020,7,1,Break and Enter Commercial,PM,Summer,Riley Park,2
41470,2020,7,1,Break and Enter Commercial,PM,Summer,Strathcona,3
41471,2020,7,1,Break and Enter Commercial,PM,Summer,Sunset,1
41472,2020,7,1,Break and Enter Commercial,PM,Summer,West End,8
41473,2020,7,1,Break and Enter Residential/Other,AM,Summer,Arbutus Ridge,5
41474,2020,7,1,Break and Enter Residential/Other,AM,Summer,Central Business District,7
41475,2020,7,1,Break and Enter Residential/Other,AM,Summer,Dunbar-Southlands,4
41476,2020,7,1,Break and Enter Residential/Other,AM,Summer,Fairview,13
41477,2020,7,1,Break and Enter Residential/Other,AM,Summer,Grandview-Woodland,4
41478,2020,7,1,Break and Enter Residential/Other,AM,Summer,Kensington-Cedar Cottage,3
41479,2020,7,1,Break and Enter Residential/Other,AM,Summer,Kerrisdale,2
41480,2020,7,1,Break and Enter Residential/Other,AM,Summer,Killarney,3
41481,2020,7,1,Break and Enter Residential/Other,AM,Summer,Kitsilano,11
41482,2020,7,1,Break and Enter Residential/Other,AM,Summer,Marpole,2
41483,2020,7,1,Break and Enter Residential/Other,AM,Summer,Mount Pleasant,8
41484,2020,7,1,Break and Enter Residential/Other,AM,Summer,Oakridge,2
41485,2020,7,1,Break and Enter Residential/Other,AM,Summer,Renfrew-Collingwood,6
41486,2020,7,1,Break and Enter Residential/Other,AM,Summer,Riley Park,4
41487,2020,7,1,Break and Enter Residential/Other,AM,Summer,Shaughnessy,13
41488,2020,7,1,Break and Enter Residential/Other,AM,Summer,South Cambie,3
41489,2020,7,1,Break and Enter Residential/Other,AM,Summer,Strathcona,4
41490,2020,7,1,Break and Enter Residential/Other,AM,Summer,Sunset,4
41491,2020,7,1,Break and Enter Residential/Other,AM,Summer,Victoria-Fraserview,1
41492,2020,7,1,Break and Enter Residential/Other,AM,Summer,West Point Grey,6
41493,2020,7,1,Break and Enter Residential/Other,PM,Summer,Arbutus Ridge,4
41494,2020,7,1,Break and Enter Residential/Other,PM,Summer,Central Business District,4
41495,2020,7,1,Break and Enter Residential/Other,PM,Summer,Dunbar-Southlands,1
41496,2020,7,1,Break and Enter Residential/Other,PM,Summer,Fairview,12
41497,2020,7,1,Break and Enter Residential/Other,PM,Summer,Grandview-Woodland,9
41498,2020,7,1,Break and Enter Residential/Other,PM,Summer,Hastings-Sunrise,1
41499,2020,7,1,Break and Enter Residential/Other,PM,Summer,Kensington-Cedar Cottage,11
41500,2020,7,1,Break and Enter Residential/Other,PM,Summer,Kerrisdale,2
41501,2020,7,1,Break and Enter Residential/Other,PM,Summer,Killarney,3
41502,2020,7,1,Break and Enter Residential/Other,PM,Summer,Kitsilano,19
41503,2020,7,1,Break and Enter Residential/Other,PM,Summer,Mount Pleasant,4
41504,2020,7,1,Break and Enter Residential/Other,PM,Summer,Oakridge,3
41505,2020,7,1,Break and Enter Residential/Other,PM,Summer,Renfrew-Collingwood,6
41506,2020,7,1,Break and Enter Residential/Other,PM,Summer,Riley Park,3
41507,2020,7,1,Break and Enter Residential/Other,PM,Summer,Shaughnessy,3
41508,2020,7,1,Break and Enter Residential/Other,PM,Summer,South Cambie,1
41509,2020,7,1,Break and Enter Residential/Other,PM,Summer,Strathcona,2
41510,2020,7,1,Break and Enter Residential/Other,PM,Summer,Sunset,1
41511,2020,7,1,Break and Enter Residential/Other,PM,Summer,West End,2
41512,2020,7,1,Break and Enter Residential/Other,PM,Summer,West Point Grey,3
41513,2020,7,1,Homicide,AM,Summer,Central Business District,1
41514,2020,7,1,Homicide,AM,Summer,Kensington-Cedar Cottage,1
41515,2020,7,1,Homicide,AM,Summer,Strathcona,1
41516,2020,7,1,Homicide,AM,Summer,Sunset,1
41517,2020,7,1,Mischief,AM,Summer,Central Business District,76
41518,2020,7,1,Mischief,AM,Summer,Dunbar-Southlands,1
41519,2020,7,1,Mischief,AM,Summer,Fairview,8
41520,2020,7,1,Mischief,AM,Summer,Grandview-Woodland,10
41521,2020,7,1,Mischief,AM,Summer,Hastings-Sunrise,9
41522,2020,7,1,Mischief,AM,Summer,Kensington-Cedar Cottage,8
41523,2020,7,1,Mischief,AM,Summer,Kerrisdale,1
41524,2020,7,1,Mischief,AM,Summer,Killarney,2
41525,2020,7,1,Mischief,AM,Summer,Kitsilano,4
41526,2020,7,1,Mischief,AM,Summer,Marpole,4
41527,2020,7,1,Mischief,AM,Summer,Mount Pleasant,13
41528,2020,7,1,Mischief,AM,Summer,Renfrew-Collingwood,9
41529,2020,7,1,Mischief,AM,Summer,Riley Park,1
41530,2020,7,1,Mischief,AM,Summer,Strathcona,25
41531,2020,7,1,Mischief,AM,Summer,Sunset,9
41532,2020,7,1,Mischief,AM,Summer,Victoria-Fraserview,1
41533,2020,7,1,Mischief,AM,Summer,West End,16
41534,2020,7,1,Mischief,AM,Summer,West Point Grey,1
41535,2020,7,1,Mischief,PM,Summer,Arbutus Ridge,4
41536,2020,7,1,Mischief,PM,Summer,Central Business District,80
41537,2020,7,1,Mischief,PM,Summer,Dunbar-Southlands,2
41538,2020,7,1,Mischief,PM,Summer,Fairview,13
41539,2020,7,1,Mischief,PM,Summer,Grandview-Woodland,14
41540,2020,7,1,Mischief,PM,Summer,Hastings-Sunrise,7
41541,2020,7,1,Mischief,PM,Summer,Kensington-Cedar Cottage,16
41542,2020,7,1,Mischief,PM,Summer,Kerrisdale,2
41543,2020,7,1,Mischief,PM,Summer,Killarney,4
41544,2020,7,1,Mischief,PM,Summer,Kitsilano,11
41545,2020,7,1,Mischief,PM,Summer,Marpole,11
41546,2020,7,1,Mischief,PM,Summer,Mount Pleasant,16
41547,2020,7,1,Mischief,PM,Summer,Oakridge,1
41548,2020,7,1,Mischief,PM,Summer,Renfrew-Collingwood,3
41549,2020,7,1,Mischief,PM,Summer,Riley Park,2
41550,2020,7,1,Mischief,PM,Summer,Shaughnessy,5
41551,2020,7,1,Mischief,PM,Summer,South Cambie,1
41552,2020,7,1,Mischief,PM,Summer,Strathcona,44
41553,2020,7,1,Mischief,PM,Summer,Sunset,4
41554,2020,7,1,Mischief,PM,Summer,Victoria-Fraserview,7
41555,2020,7,1,Mischief,PM,Summer,West End,23
41556,2020,7,1,Offence Against a Person,AM,Summer,Arbutus Ridge,1
41557,2020,7,1,Offence Against a Person,AM,Summer,Central Business District,106
41558,2020,7,1,Offence Against a Person,AM,Summer,Dunbar-Southlands,2
41559,2020,7,1,Offence Against a Person,AM,Summer,Fairview,9
41560,2020,7,1,Offence Against a Person,AM,Summer,Grandview-Woodland,26
41561,2020,7,1,Offence Against a Person,AM,Summer,Hastings-Sunrise,7
41562,2020,7,1,Offence Against a Person,AM,Summer,Kensington-Cedar Cottage,18
41563,2020,7,1,Offence Against a Person,AM,Summer,Kerrisdale,2
41564,2020,7,1,Offence Against a Person,AM,Summer,Killarney,1
41565,2020,7,1,Offence Against a Person,AM,Summer,Kitsilano,8
41566,2020,7,1,Offence Against a Person,AM,Summer,Marpole,5
41567,2020,7,1,Offence Against a Person,AM,Summer,Mount Pleasant,13
41568,2020,7,1,Offence Against a Person,AM,Summer,Oakridge,4
41569,2020,7,1,Offence Against a Person,AM,Summer,Renfrew-Collingwood,10
41570,2020,7,1,Offence Against a Person,AM,Summer,Riley Park,4
41571,2020,7,1,Offence Against a Person,AM,Summer,Shaughnessy,3
41572,2020,7,1,Offence Against a Person,AM,Summer,South Cambie,3
41573,2020,7,1,Offence Against a Person,AM,Summer,Stanley Park,1
41574,2020,7,1,Offence Against a Person,AM,Summer,Strathcona,56
41575,2020,7,1,Offence Against a Person,AM,Summer,Sunset,7
41576,2020,7,1,Offence Against a Person,AM,Summer,West End,50
41577,2020,7,1,Offence Against a Person,AM,Summer,West Point Grey,1
41578,2020,7,1,Other Theft,AM,Summer,Arbutus Ridge,1
41579,2020,7,1,Other Theft,AM,Summer,Central Business District,50
41580,2020,7,1,Other Theft,AM,Summer,Dunbar-Southlands,8
41581,2020,7,1,Other Theft,AM,Summer,Fairview,11
41582,2020,7,1,Other Theft,AM,Summer,Grandview-Woodland,13
41583,2020,7,1,Other Theft,AM,Summer,Hastings-Sunrise,7
41584,2020,7,1,Other Theft,AM,Summer,Kensington-Cedar Cottage,7
41585,2020,7,1,Other Theft,AM,Summer,Kerrisdale,4
41586,2020,7,1,Other Theft,AM,Summer,Killarney,4
41587,2020,7,1,Other Theft,AM,Summer,Kitsilano,13
41588,2020,7,1,Other Theft,AM,Summer,Marpole,8
41589,2020,7,1,Other Theft,AM,Summer,Mount Pleasant,26
41590,2020,7,1,Other Theft,AM,Summer,Oakridge,2
41591,2020,7,1,Other Theft,AM,Summer,Renfrew-Collingwood,23
41592,2020,7,1,Other Theft,AM,Summer,Riley Park,4
41593,2020,7,1,Other Theft,AM,Summer,Shaughnessy,2
41594,2020,7,1,Other Theft,AM,Summer,South Cambie,5
41595,2020,7,1,Other Theft,AM,Summer,Strathcona,31
41596,2020,7,1,Other Theft,AM,Summer,Sunset,4
41597,2020,7,1,Other Theft,AM,Summer,Victoria-Fraserview,3
41598,2020,7,1,Other Theft,AM,Summer,West End,10
41599,2020,7,1,Other Theft,AM,Summer,West Point Grey,3
41600,2020,7,1,Other Theft,PM,Summer,Arbutus Ridge,3
41601,2020,7,1,Other Theft,PM,Summer,Central Business District,103
41602,2020,7,1,Other Theft,PM,Summer,Dunbar-Southlands,11
41603,2020,7,1,Other Theft,PM,Summer,Fairview,18
41604,2020,7,1,Other Theft,PM,Summer,Grandview-Woodland,18
41605,2020,7,1,Other Theft,PM,Summer,Hastings-Sunrise,7
41606,2020,7,1,Other Theft,PM,Summer,Kensington-Cedar Cottage,24
41607,2020,7,1,Other Theft,PM,Summer,Kerrisdale,5
41608,2020,7,1,Other Theft,PM,Summer,Killarney,4
41609,2020,7,1,Other Theft,PM,Summer,Kitsilano,18
41610,2020,7,1,Other Theft,PM,Summer,Marpole,9
41611,2020,7,1,Other Theft,PM,Summer,Mount Pleasant,39
41612,2020,7,1,Other Theft,PM,Summer,Oakridge,3
41613,2020,7,1,Other Theft,PM,Summer,Renfrew-Collingwood,65
41614,2020,7,1,Other Theft,PM,Summer,Riley Park,2
41615,2020,7,1,Other Theft,PM,Summer,Shaughnessy,2
41616,2020,7,1,Other Theft,PM,Summer,South Cambie,5
41617,2020,7,1,Other Theft,PM,Summer,Stanley Park,1
41618,2020,7,1,Other Theft,PM,Summer,Strathcona,42
41619,2020,7,1,Other Theft,PM,Summer,Sunset,16
41620,2020,7,1,Other Theft,PM,Summer,Victoria-Fraserview,8
41621,2020,7,1,Other Theft,PM,Summer,West End,28
41622,2020,7,1,Other Theft,PM,Summer,West Point Grey,3
41623,2020,7,1,Theft from Vehicle,AM,Summer,Arbutus Ridge,1
41624,2020,7,1,Theft from Vehicle,AM,Summer,Central Business District,63
41625,2020,7,1,Theft from Vehicle,AM,Summer,Dunbar-Southlands,7
41626,2020,7,1,Theft from Vehicle,AM,Summer,Fairview,12
41627,2020,7,1,Theft from Vehicle,AM,Summer,Grandview-Woodland,11
41628,2020,7,1,Theft from Vehicle,AM,Summer,Hastings-Sunrise,10
41629,2020,7,1,Theft from Vehicle,AM,Summer,Kensington-Cedar Cottage,12
41630,2020,7,1,Theft from Vehicle,AM,Summer,Kerrisdale,1
41631,2020,7,1,Theft from Vehicle,AM,Summer,Killarney,4
41632,2020,7,1,Theft from Vehicle,AM,Summer,Kitsilano,17
41633,2020,7,1,Theft from Vehicle,AM,Summer,Marpole,6
41634,2020,7,1,Theft from Vehicle,AM,Summer,Mount Pleasant,10
41635,2020,7,1,Theft from Vehicle,AM,Summer,Oakridge,2
41636,2020,7,1,Theft from Vehicle,AM,Summer,Renfrew-Collingwood,21
41637,2020,7,1,Theft from Vehicle,AM,Summer,Riley Park,9
41638,2020,7,1,Theft from Vehicle,AM,Summer,Shaughnessy,4
41639,2020,7,1,Theft from Vehicle,AM,Summer,South Cambie,3
41640,2020,7,1,Theft from Vehicle,AM,Summer,Strathcona,21
41641,2020,7,1,Theft from Vehicle,AM,Summer,Sunset,5
41642,2020,7,1,Theft from Vehicle,AM,Summer,Victoria-Fraserview,6
41643,2020,7,1,Theft from Vehicle,AM,Summer,West End,19
41644,2020,7,1,Theft from Vehicle,AM,Summer,West Point Grey,5
41645,2020,7,1,Theft from Vehicle,PM,Summer,Arbutus Ridge,5
41646,2020,7,1,Theft from Vehicle,PM,Summer,Central Business District,108
41647,2020,7,1,Theft from Vehicle,PM,Summer,Dunbar-Southlands,11
41648,2020,7,1,Theft from Vehicle,PM,Summer,Fairview,21
41649,2020,7,1,Theft from Vehicle,PM,Summer,Grandview-Woodland,13
41650,2020,7,1,Theft from Vehicle,PM,Summer,Hastings-Sunrise,10
41651,2020,7,1,Theft from Vehicle,PM,Summer,Kensington-Cedar Cottage,28
41652,2020,7,1,Theft from Vehicle,PM,Summer,Kerrisdale,1
41653,2020,7,1,Theft from Vehicle,PM,Summer,Killarney,9
41654,2020,7,1,Theft from Vehicle,PM,Summer,Kitsilano,35
41655,2020,7,1,Theft from Vehicle,PM,Summer,Marpole,8
41656,2020,7,1,Theft from Vehicle,PM,Summer,Mount Pleasant,25
41657,2020,7,1,Theft from Vehicle,PM,Summer,Oakridge,2
41658,2020,7,1,Theft from Vehicle,PM,Summer,Renfrew-Collingwood,27
41659,2020,7,1,Theft from Vehicle,PM,Summer,Riley Park,9
41660,2020,7,1,Theft from Vehicle,PM,Summer,Shaughnessy,10
41661,2020,7,1,Theft from Vehicle,PM,Summer,South Cambie,6
41662,2020,7,1,Theft from Vehicle,PM,Summer,Stanley Park,2
41663,2020,7,1,Theft from Vehicle,PM,Summer,Strathcona,25
41664,2020,7,1,Theft from Vehicle,PM,Summer,Sunset,13
41665,2020,7,1,Theft from Vehicle,PM,Summer,Victoria-Fraserview,11
41666,2020,7,1,Theft from Vehicle,PM,Summer,West End,50
41667,2020,7,1,Theft from Vehicle,PM,Summer,West Point Grey,9
41668,2020,7,1,Theft of Bicycle,AM,Summer,Arbutus Ridge,2
41669,2020,7,1,Theft of Bicycle,AM,Summer,Central Business District,12
41670,2020,7,1,Theft of Bicycle,AM,Summer,Dunbar-Southlands,4
41671,2020,7,1,Theft of Bicycle,AM,Summer,Fairview,10
41672,2020,7,1,Theft of Bicycle,AM,Summer,Grandview-Woodland,5
41673,2020,7,1,Theft of Bicycle,AM,Summer,Hastings-Sunrise,2
41674,2020,7,1,Theft of Bicycle,AM,Summer,Kensington-Cedar Cottage,4
41675,2020,7,1,Theft of Bicycle,AM,Summer,Kerrisdale,1
41676,2020,7,1,Theft of Bicycle,AM,Summer,Killarney,4
41677,2020,7,1,Theft of Bicycle,AM,Summer,Kitsilano,4
41678,2020,7,1,Theft of Bicycle,AM,Summer,Mount Pleasant,7
41679,2020,7,1,Theft of Bicycle,AM,Summer,Renfrew-Collingwood,2
41680,2020,7,1,Theft of Bicycle,AM,Summer,Riley Park,3
41681,2020,7,1,Theft of Bicycle,AM,Summer,South Cambie,2
41682,2020,7,1,Theft of Bicycle,AM,Summer,Strathcona,5
41683,2020,7,1,Theft of Bicycle,AM,Summer,Sunset,2
41684,2020,7,1,Theft of Bicycle,AM,Summer,West End,7
41685,2020,7,1,Theft of Bicycle,AM,Summer,West Point Grey,4
41686,2020,7,1,Theft of Bicycle,PM,Summer,Central Business District,27
41687,2020,7,1,Theft of Bicycle,PM,Summer,Dunbar-Southlands,4
41688,2020,7,1,Theft of Bicycle,PM,Summer,Fairview,30
41689,2020,7,1,Theft of Bicycle,PM,Summer,Grandview-Woodland,12
41690,2020,7,1,Theft of Bicycle,PM,Summer,Hastings-Sunrise,2
41691,2020,7,1,Theft of Bicycle,PM,Summer,Kensington-Cedar Cottage,5
41692,2020,7,1,Theft of Bicycle,PM,Summer,Killarney,3
41693,2020,7,1,Theft of Bicycle,PM,Summer,Kitsilano,17
41694,2020,7,1,Theft of Bicycle,PM,Summer,Marpole,1
41695,2020,7,1,Theft of Bicycle,PM,Summer,Mount Pleasant,12
41696,2020,7,1,Theft of Bicycle,PM,Summer,Oakridge,2
41697,2020,7,1,Theft of Bicycle,PM,Summer,Renfrew-Collingwood,7
41698,2020,7,1,Theft of Bicycle,PM,Summer,Riley Park,5
41699,2020,7,1,Theft of Bicycle,PM,Summer,Shaughnessy,1
41700,2020,7,1,Theft of Bicycle,PM,Summer,South Cambie,2
41701,2020,7,1,Theft of Bicycle,PM,Summer,Strathcona,14
41702,2020,7,1,Theft of Bicycle,PM,Summer,West End,15
41703,2020,7,1,Theft of Bicycle,PM,Summer,West Point Grey,4
41704,2020,7,1,Theft of Vehicle,AM,Summer,Fairview,2
41705,2020,7,1,Theft of Vehicle,AM,Summer,Grandview-Woodland,3
41706,2020,7,1,Theft of Vehicle,AM,Summer,Hastings-Sunrise,1
41707,2020,7,1,Theft of Vehicle,AM,Summer,Kensington-Cedar Cottage,1
41708,2020,7,1,Theft of Vehicle,AM,Summer,Killarney,2
41709,2020,7,1,Theft of Vehicle,AM,Summer,Kitsilano,2
41710,2020,7,1,Theft of Vehicle,AM,Summer,Marpole,1
